Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,Label,Size [vox],WA(),STD()
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,47,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,48,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,49,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,50,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,51,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,52,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,53,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,54,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,55,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
2021-05-13 23:20:49,5.2.0,/Users/evaalonsoortiz/Documents/Academic/Postdoc_Julien/Projects/THS_7T/Data/7t-spine-coil/TFL_SAG_2MMISO_384MM_REFV_0008/TFL_SAG_2MMISO_384MM_REFV_0008_tfl_sag_2mmISO_384mm_REFV_20210408113743_8.nii,56,,TFL_SAG_2MMISO_384MM_REFV_0007_tfl_sag_2mmISO_384mm_REFV_20210408113743_7_seg,0,None,None
